Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
9104	:	1706637291.049	     0.132	0	22	0	0	magma -b seq:=8637 rk2search_omit.m
9102	:	1706637289.417	     1.865	0	18	0	0	magma -b seq:=6871 rk2search_omit.m
9106	:	1706637291.304	     0.096	0	23	0	0	magma -b seq:=1199 rk2search_omit.m
9107	:	1706637291.425	     0.085	0	23	0	0	magma -b seq:=6780 rk2search_omit.m
9108	:	1706637291.529	     0.055	0	24	0	0	magma -b seq:=4609 rk2search_omit.m
9109	:	1706637291.598	     0.088	0	23	0	0	magma -b seq:=884 rk2search_omit.m
9110	:	1706637291.696	     0.083	0	23	0	0	magma -b seq:=9074 rk2search_omit.m
9111	:	1706637291.789	     0.101	0	25	0	0	magma -b seq:=252 rk2search_omit.m
9112	:	1706637291.903	     0.057	0	25	0	0	magma -b seq:=4560 rk2search_omit.m
9113	:	1706637291.971	     0.082	0	22	0	0	magma -b seq:=10789 rk2search_omit.m
8520	:	1706637111.814	   180.266	0	0	-1	15	magma -b seq:=7847 rk2search_omit.m
9114	:	1706637292.066	     0.098	0	24	0	0	magma -b seq:=2222 rk2search_omit.m
9115	:	1706637292.093	     0.085	0	23	0	0	magma -b seq:=5865 rk2search_omit.m
9117	:	1706637292.211	     0.108	0	24	0	0	magma -b seq:=4826 rk2search_omit.m
9105	:	1706637291.194	     2.263	0	18	0	0	magma -b seq:=7083 rk2search_omit.m
9119	:	1706637293.474	     0.177	0	23	0	0	magma -b seq:=2469 rk2search_omit.m
9120	:	1706637293.686	     0.186	0	24	0	0	magma -b seq:=10892 rk2search_omit.m
9116	:	1706637292.179	     3.672	0	20	0	0	magma -b seq:=7575 rk2search_omit.m
9122	:	1706637295.874	     0.085	0	24	0	0	magma -b seq:=9039 rk2search_omit.m
9123	:	1706637295.974	     0.071	0	23	0	0	magma -b seq:=10227 rk2search_omit.m
9124	:	1706637296.052	     0.047	0	25	0	0	magma -b seq:=1948 rk2search_omit.m
9125	:	1706637296.107	     0.052	0	24	0	0	magma -b seq:=8737 rk2search_omit.m
9126	:	1706637296.167	     0.049	0	23	0	0	magma -b seq:=1173 rk2search_omit.m
9127	:	1706637296.224	     0.049	0	23	0	0	magma -b seq:=2094 rk2search_omit.m
9128	:	1706637296.281	     1.427	0	17	0	0	magma -b seq:=5838 rk2search_omit.m
9129	:	1706637297.715	     0.044	0	22	0	0	magma -b seq:=6063 rk2search_omit.m
9130	:	1706637297.765	     0.048	0	22	0	0	magma -b seq:=6180 rk2search_omit.m
9131	:	1706637297.821	     0.049	0	22	0	0	magma -b seq:=6587 rk2search_omit.m
9118	:	1706637292.335	     5.569	0	18	0	0	magma -b seq:=7342 rk2search_omit.m
9132	:	1706637297.879	     0.057	0	26	0	0	magma -b seq:=1058 rk2search_omit.m
9133	:	1706637297.912	     0.070	0	23	0	0	magma -b seq:=6831 rk2search_omit.m
9134	:	1706637297.944	     0.065	0	25	0	0	magma -b seq:=8855 rk2search_omit.m
9135	:	1706637297.988	     0.058	0	24	0	0	magma -b seq:=5506 rk2search_omit.m
9121	:	1706637293.939	     4.154	0	21	0	0	magma -b seq:=3305 rk2search_omit.m
9136	:	1706637298.016	     0.089	0	21	0	0	magma -b seq:=7078 rk2search_omit.m
9137	:	1706637298.052	     0.078	0	25	0	0	magma -b seq:=984 rk2search_omit.m
9138	:	1706637298.100	     0.109	0	24	0	0	magma -b seq:=980 rk2search_omit.m
9141	:	1706637298.229	     0.069	0	24	0	0	magma -b seq:=10906 rk2search_omit.m
9142	:	1706637298.304	     0.075	0	22	0	0	magma -b seq:=9231 rk2search_omit.m
9143	:	1706637298.385	     0.075	0	23	0	0	magma -b seq:=7464 rk2search_omit.m
9144	:	1706637298.467	     0.068	0	24	0	0	magma -b seq:=3388 rk2search_omit.m
9145	:	1706637298.544	     0.116	0	25	0	0	magma -b seq:=1373 rk2search_omit.m
9146	:	1706637298.667	     0.088	0	23	0	0	magma -b seq:=8135 rk2search_omit.m
9147	:	1706637298.763	     0.119	0	25	0	0	magma -b seq:=2931 rk2search_omit.m
9148	:	1706637298.904	     0.096	0	23	0	0	magma -b seq:=7128 rk2search_omit.m
9149	:	1706637299.009	     0.093	0	24	0	0	magma -b seq:=9702 rk2search_omit.m
9150	:	1706637299.125	     0.088	0	24	0	0	magma -b seq:=4282 rk2search_omit.m
9151	:	1706637299.233	     0.095	0	23	0	0	magma -b seq:=5265 rk2search_omit.m
9152	:	1706637299.349	     0.101	0	24	0	0	magma -b seq:=8627 rk2search_omit.m
9153	:	1706637299.469	     0.110	0	24	0	0	magma -b seq:=10191 rk2search_omit.m
8532	:	1706637120.695	   180.433	0	0	-1	15	magma -b seq:=3868 rk2search_omit.m
9155	:	1706637301.288	     0.043	0	23	0	0	magma -b seq:=1507 rk2search_omit.m
9156	:	1706637301.339	     0.058	0	22	0	0	magma -b seq:=3937 rk2search_omit.m
9157	:	1706637301.403	     0.045	0	24	0	0	magma -b seq:=5957 rk2search_omit.m
9158	:	1706637301.456	     0.060	0	24	0	0	magma -b seq:=843 rk2search_omit.m
9159	:	1706637301.524	     0.094	0	25	0	0	magma -b seq:=2764 rk2search_omit.m
9139	:	1706637298.115	     3.809	0	20	0	0	magma -b seq:=4073 rk2search_omit.m
9161	:	1706637301.931	     0.117	0	22	0	0	magma -b seq:=3611 rk2search_omit.m
9162	:	1706637302.057	     0.104	0	23	0	0	magma -b seq:=7212 rk2search_omit.m
9140	:	1706637298.140	     4.615	0	18	0	0	magma -b seq:=6006 rk2search_omit.m
9164	:	1706637302.774	     0.100	0	25	0	0	magma -b seq:=1450 rk2search_omit.m
9165	:	1706637302.886	     0.061	0	23	0	0	magma -b seq:=1207 rk2search_omit.m
9166	:	1706637302.978	     0.083	0	22	0	0	magma -b seq:=10446 rk2search_omit.m
9167	:	1706637303.090	     0.100	0	25	0	0	magma -b seq:=316 rk2search_omit.m
9168	:	1706637303.197	     0.083	0	24	0	0	magma -b seq:=1503 rk2search_omit.m
9169	:	1706637303.297	     0.062	0	24	0	0	magma -b seq:=2696 rk2search_omit.m
9170	:	1706637303.367	     0.062	0	23	0	0	magma -b seq:=5111 rk2search_omit.m
9171	:	1706637303.440	     0.046	0	24	0	0	magma -b seq:=4328 rk2search_omit.m
9172	:	1706637303.495	     0.052	0	24	0	0	magma -b seq:=4602 rk2search_omit.m
9154	:	1706637299.609	     4.072	0	18	0	0	magma -b seq:=7379 rk2search_omit.m
9174	:	1706637303.690	     0.034	0	24	0	0	magma -b seq:=5098 rk2search_omit.m
9160	:	1706637301.625	     3.950	0	18	0	0	magma -b seq:=7601 rk2search_omit.m
9176	:	1706637305.583	     0.048	0	22	0	0	magma -b seq:=8689 rk2search_omit.m
9177	:	1706637305.639	     0.084	0	23	0	0	magma -b seq:=943 rk2search_omit.m
9178	:	1706637305.738	     0.115	0	25	0	0	magma -b seq:=1666 rk2search_omit.m
9179	:	1706637305.873	     0.119	0	23	0	0	magma -b seq:=4540 rk2search_omit.m
9180	:	1706637306.013	     0.082	0	23	0	0	magma -b seq:=9984 rk2search_omit.m
9181	:	1706637306.107	     0.072	0	25	0	0	magma -b seq:=2887 rk2search_omit.m
9182	:	1706637306.192	     0.071	0	24	0	0	magma -b seq:=273 rk2search_omit.m
9173	:	1706637303.553	     3.141	0	18	0	0	magma -b seq:=6866 rk2search_omit.m
9163	:	1706637302.174	     4.586	0	18	0	0	magma -b seq:=6429 rk2search_omit.m
9184	:	1706637306.702	     0.077	0	23	0	0	magma -b seq:=8955 rk2search_omit.m
9185	:	1706637306.769	     0.085	0	24	0	0	magma -b seq:=2042 rk2search_omit.m
9186	:	1706637306.808	     0.086	0	24	0	0	magma -b seq:=4329 rk2search_omit.m
9187	:	1706637306.895	     0.048	0	23	0	0	magma -b seq:=10520 rk2search_omit.m
9188	:	1706637306.911	     0.075	0	23	0	0	magma -b seq:=2688 rk2search_omit.m
9190	:	1706637306.993	     0.066	0	23	0	0	magma -b seq:=7121 rk2search_omit.m
9189	:	1706637306.953	     0.139	0	24	0	0	magma -b seq:=4176 rk2search_omit.m
9191	:	1706637307.081	     0.100	0	25	0	0	magma -b seq:=1989 rk2search_omit.m
9192	:	1706637307.100	     0.114	0	25	0	0	magma -b seq:=9666 rk2search_omit.m
9193	:	1706637307.205	     0.108	0	22	0	0	magma -b seq:=6021 rk2search_omit.m
9194	:	1706637307.222	     0.107	0	25	0	0	magma -b seq:=10290 rk2search_omit.m
9195	:	1706637307.329	     0.098	0	24	0	0	magma -b seq:=2049 rk2search_omit.m
9196	:	1706637307.343	     0.120	0	24	0	0	magma -b seq:=8505 rk2search_omit.m
9197	:	1706637307.449	     0.094	0	23	0	0	magma -b seq:=327 rk2search_omit.m
9198	:	1706637307.471	     0.124	0	24	0	0	magma -b seq:=11090 rk2search_omit.m
9199	:	1706637307.550	     0.068	0	24	0	0	magma -b seq:=6759 rk2search_omit.m
9200	:	1706637307.614	     0.120	0	23	0	0	magma -b seq:=8504 rk2search_omit.m
9201	:	1706637307.630	     0.114	0	24	0	0	magma -b seq:=3002 rk2search_omit.m
9202	:	1706637307.744	     0.123	0	22	0	0	magma -b seq:=7115 rk2search_omit.m
9203	:	1706637307.759	     0.108	0	22	0	0	magma -b seq:=5586 rk2search_omit.m
9205	:	1706637307.890	     0.107	0	23	0	0	magma -b seq:=3971 rk2search_omit.m
9175	:	1706637303.731	     4.292	0	19	0	0	magma -b seq:=6422 rk2search_omit.m
9206	:	1706637308.011	     0.119	0	24	0	0	magma -b seq:=296 rk2search_omit.m
9207	:	1706637308.039	     0.091	0	24	0	0	magma -b seq:=10503 rk2search_omit.m
9208	:	1706637308.137	     0.099	0	21	0	0	magma -b seq:=7949 rk2search_omit.m
9210	:	1706637308.245	     0.134	0	24	0	0	magma -b seq:=10547 rk2search_omit.m
9211	:	1706637308.390	     0.111	0	23	0	0	magma -b seq:=9985 rk2search_omit.m
9183	:	1706637306.271	     3.167	0	20	0	0	magma -b seq:=4345 rk2search_omit.m
9213	:	1706637309.445	     0.072	0	25	0	0	magma -b seq:=3368 rk2search_omit.m
9209	:	1706637308.149	     2.136	0	19	0	0	magma -b seq:=5796 rk2search_omit.m
9204	:	1706637307.879	     2.699	0	19	0	0	magma -b seq:=4987 rk2search_omit.m
9216	:	1706637310.597	     0.089	0	22	0	0	magma -b seq:=5999 rk2search_omit.m
9217	:	1706637310.705	     0.101	0	23	0	0	magma -b seq:=4055 rk2search_omit.m
9218	:	1706637310.833	     0.061	0	23	0	0	magma -b seq:=6504 rk2search_omit.m
9219	:	1706637310.901	     0.125	0	22	0	0	magma -b seq:=7753 rk2search_omit.m
9220	:	1706637311.036	     0.092	0	24	0	0	magma -b seq:=4167 rk2search_omit.m
9221	:	1706637311.138	     0.085	0	25	0	0	magma -b seq:=2516 rk2search_omit.m
9222	:	1706637311.231	     0.067	0	22	0	0	magma -b seq:=4704 rk2search_omit.m
9223	:	1706637311.310	     0.068	0	23	0	0	magma -b seq:=8497 rk2search_omit.m
9224	:	1706637311.385	     0.074	0	24	0	0	magma -b seq:=11042 rk2search_omit.m
9225	:	1706637311.466	     0.100	0	25	0	0	magma -b seq:=4902 rk2search_omit.m
9226	:	1706637311.577	     0.082	0	25	0	0	magma -b seq:=3179 rk2search_omit.m
9227	:	1706637311.665	     0.059	0	25	0	0	magma -b seq:=4017 rk2search_omit.m
9228	:	1706637311.732	     0.085	0	23	0	0	magma -b seq:=7149 rk2search_omit.m
9229	:	1706637311.825	     0.108	0	23	0	0	magma -b seq:=4821 rk2search_omit.m
9230	:	1706637311.946	     0.109	0	22	0	0	magma -b seq:=7617 rk2search_omit.m
9231	:	1706637312.073	     0.105	0	24	0	0	magma -b seq:=1293 rk2search_omit.m
9232	:	1706637312.193	     0.100	0	21	0	0	magma -b seq:=9856 rk2search_omit.m
9233	:	1706637312.325	     0.056	0	23	0	0	magma -b seq:=6502 rk2search_omit.m
9215	:	1706637310.301	     2.262	0	19	0	0	magma -b seq:=4638 rk2search_omit.m
9212	:	1706637308.513	     4.105	0	19	0	0	magma -b seq:=4349 rk2search_omit.m
9236	:	1706637312.625	     0.055	0	24	0	0	magma -b seq:=7749 rk2search_omit.m
9235	:	1706637312.573	     0.120	0	23	0	0	magma -b seq:=8794 rk2search_omit.m
9237	:	1706637312.689	     0.114	0	23	0	0	magma -b seq:=4372 rk2search_omit.m
9238	:	1706637312.702	     0.142	0	23	0	0	magma -b seq:=9969 rk2search_omit.m
9240	:	1706637312.859	     0.130	0	25	0	0	magma -b seq:=8328 rk2search_omit.m
9241	:	1706637313.007	     0.146	0	24	0	0	magma -b seq:=570 rk2search_omit.m
9242	:	1706637313.171	     0.148	0	24	0	0	magma -b seq:=1927 rk2search_omit.m
9214	:	1706637309.527	     4.592	0	18	0	0	magma -b seq:=6667 rk2search_omit.m
9244	:	1706637314.139	     0.184	0	24	0	0	magma -b seq:=2572 rk2search_omit.m
9245	:	1706637314.343	     0.164	0	24	0	0	magma -b seq:=1641 rk2search_omit.m
9246	:	1706637314.535	     0.163	0	25	0	0	magma -b seq:=2033 rk2search_omit.m
9247	:	1706637314.723	     0.191	0	22	0	0	magma -b seq:=6241 rk2search_omit.m
9248	:	1706637314.935	     0.180	0	24	0	0	magma -b seq:=5490 rk2search_omit.m
9249	:	1706637315.135	     0.115	0	22	0	0	magma -b seq:=6338 rk2search_omit.m
9250	:	1706637315.263	     0.115	0	23	0	0	magma -b seq:=7152 rk2search_omit.m
9251	:	1706637315.389	     0.113	0	26	0	0	magma -b seq:=749 rk2search_omit.m
9252	:	1706637315.513	     0.115	0	25	0	0	magma -b seq:=2475 rk2search_omit.m
9253	:	1706637315.638	     0.118	0	23	0	0	magma -b seq:=5636 rk2search_omit.m
9234	:	1706637312.390	     3.428	0	21	0	0	magma -b seq:=5152 rk2search_omit.m
9254	:	1706637315.768	     0.103	0	24	0	0	magma -b seq:=2325 rk2search_omit.m
9255	:	1706637315.825	     0.075	0	23	0	0	magma -b seq:=3276 rk2search_omit.m
9256	:	1706637315.883	     0.093	0	25	0	0	magma -b seq:=1031 rk2search_omit.m
9257	:	1706637315.915	     0.104	0	24	0	0	magma -b seq:=9586 rk2search_omit.m
9243	:	1706637313.356	     2.713	0	19	0	0	magma -b seq:=8098 rk2search_omit.m
9258	:	1706637315.993	     0.101	0	23	0	0	magma -b seq:=6172 rk2search_omit.m
9259	:	1706637316.028	     0.094	0	23	0	0	magma -b seq:=6259 rk2search_omit.m
9260	:	1706637316.089	     0.049	0	23	0	0	magma -b seq:=8076 rk2search_omit.m
9261	:	1706637316.123	     0.063	0	23	0	0	magma -b seq:=5373 rk2search_omit.m
9263	:	1706637316.150	     0.069	0	22	0	0	magma -b seq:=10111 rk2search_omit.m
9262	:	1706637316.137	     0.089	0	24	0	0	magma -b seq:=10237 rk2search_omit.m
9265	:	1706637316.227	     0.055	0	22	0	0	magma -b seq:=9951 rk2search_omit.m
9264	:	1706637316.220	     0.081	0	23	0	0	magma -b seq:=4813 rk2search_omit.m
9266	:	1706637316.254	     0.120	0	24	0	0	magma -b seq:=3050 rk2search_omit.m
9267	:	1706637316.299	     0.075	0	22	0	0	magma -b seq:=4524 rk2search_omit.m
9268	:	1706637316.316	     0.114	0	23	0	0	magma -b seq:=3741 rk2search_omit.m
9269	:	1706637316.416	     0.118	0	22	0	0	magma -b seq:=10096 rk2search_omit.m
9270	:	1706637316.425	     0.131	0	24	0	0	magma -b seq:=8254 rk2search_omit.m
9271	:	1706637316.454	     0.117	0	26	0	0	magma -b seq:=3140 rk2search_omit.m
9274	:	1706637316.593	     0.042	0	25	0	0	magma -b seq:=3344 rk2search_omit.m
9272	:	1706637316.550	     0.105	0	24	0	0	magma -b seq:=4327 rk2search_omit.m
9273	:	1706637316.570	     0.097	0	23	0	0	magma -b seq:=1442 rk2search_omit.m
9275	:	1706637316.643	     0.107	0	22	0	0	magma -b seq:=10772 rk2search_omit.m
9276	:	1706637316.663	     0.101	0	22	0	0	magma -b seq:=6524 rk2search_omit.m
9277	:	1706637316.677	     0.105	0	22	0	0	magma -b seq:=8360 rk2search_omit.m
9278	:	1706637316.765	     0.102	0	24	0	0	magma -b seq:=2442 rk2search_omit.m
9280	:	1706637316.795	     0.082	0	24	0	0	magma -b seq:=606 rk2search_omit.m
9279	:	1706637316.780	     0.105	0	23	0	0	magma -b seq:=6064 rk2search_omit.m
9281	:	1706637316.877	     0.112	0	24	0	0	magma -b seq:=129 rk2search_omit.m
9283	:	1706637316.898	     0.098	0	23	0	0	magma -b seq:=8832 rk2search_omit.m
9282	:	1706637316.885	     0.150	0	22	0	0	magma -b seq:=7850 rk2search_omit.m
9284	:	1706637316.997	     0.058	0	25	0	0	magma -b seq:=599 rk2search_omit.m
9285	:	1706637317.054	     0.059	0	24	0	0	magma -b seq:=3930 rk2search_omit.m
9286	:	1706637317.082	     0.111	0	25	0	0	magma -b seq:=2853 rk2search_omit.m
9287	:	1706637317.106	     0.101	0	25	0	0	magma -b seq:=3167 rk2search_omit.m
9288	:	1706637317.154	     0.121	0	22	0	0	magma -b seq:=7623 rk2search_omit.m
9289	:	1706637317.207	     0.094	0	23	0	0	magma -b seq:=5916 rk2search_omit.m
9290	:	1706637317.227	     0.092	0	23	0	0	magma -b seq:=4414 rk2search_omit.m
9291	:	1706637317.294	     0.088	0	22	0	0	magma -b seq:=5449 rk2search_omit.m
9292	:	1706637317.311	     0.112	0	26	0	0	magma -b seq:=1342 rk2search_omit.m
9293	:	1706637317.329	     0.115	0	23	0	0	magma -b seq:=4169 rk2search_omit.m
9296	:	1706637317.455	     0.084	0	24	0	0	magma -b seq:=1464 rk2search_omit.m
9295	:	1706637317.441	     0.110	0	24	0	0	magma -b seq:=4775 rk2search_omit.m
9297	:	1706637317.550	     0.095	0	25	0	0	magma -b seq:=137 rk2search_omit.m
9298	:	1706637317.570	     0.093	0	26	0	0	magma -b seq:=1076 rk2search_omit.m
9299	:	1706637317.662	     0.114	0	25	0	0	magma -b seq:=9137 rk2search_omit.m
9301	:	1706637317.797	     0.105	0	24	0	0	magma -b seq:=10514 rk2search_omit.m
9302	:	1706637317.922	     0.113	0	23	0	0	magma -b seq:=8223 rk2search_omit.m
9303	:	1706637318.054	     0.085	0	22	0	0	magma -b seq:=9521 rk2search_omit.m
9304	:	1706637318.154	     0.164	0	24	0	0	magma -b seq:=3415 rk2search_omit.m
9305	:	1706637318.333	     0.108	0	21	0	0	magma -b seq:=7859 rk2search_omit.m
9306	:	1706637318.467	     0.082	0	24	0	0	magma -b seq:=1247 rk2search_omit.m
9307	:	1706637318.567	     0.092	0	21	0	0	magma -b seq:=6922 rk2search_omit.m
9308	:	1706637318.675	     0.095	0	26	0	0	magma -b seq:=2556 rk2search_omit.m
9309	:	1706637318.787	     0.120	0	23	0	0	magma -b seq:=6130 rk2search_omit.m
9239	:	1706637312.844	     6.119	0	19	0	0	magma -b seq:=4340 rk2search_omit.m
9310	:	1706637318.923	     0.099	0	23	0	0	magma -b seq:=2485 rk2search_omit.m
9311	:	1706637318.983	     0.115	0	24	0	0	magma -b seq:=5673 rk2search_omit.m
9312	:	1706637319.034	     0.120	0	25	0	0	magma -b seq:=3979 rk2search_omit.m
9313	:	1706637319.115	     0.108	0	25	0	0	magma -b seq:=3250 rk2search_omit.m
9314	:	1706637319.167	     0.099	0	25	0	0	magma -b seq:=85 rk2search_omit.m
9315	:	1706637319.238	     0.105	0	21	0	0	magma -b seq:=6883 rk2search_omit.m
9316	:	1706637319.283	     0.102	0	23	0	0	magma -b seq:=2374 rk2search_omit.m
9317	:	1706637319.355	     0.075	0	26	0	0	magma -b seq:=1682 rk2search_omit.m
9318	:	1706637319.394	     0.080	0	23	0	0	magma -b seq:=3832 rk2search_omit.m
9320	:	1706637319.484	     0.048	0	25	0	0	magma -b seq:=986 rk2search_omit.m
9319	:	1706637319.442	     0.118	0	24	0	0	magma -b seq:=300 rk2search_omit.m
9322	:	1706637319.572	     0.095	0	23	0	0	magma -b seq:=10770 rk2search_omit.m
9323	:	1706637319.677	     0.095	0	23	0	0	magma -b seq:=1912 rk2search_omit.m
9300	:	1706637317.694	     2.132	0	18	0	0	magma -b seq:=6467 rk2search_omit.m
9325	:	1706637319.834	     0.054	0	24	0	0	magma -b seq:=113 rk2search_omit.m
9326	:	1706637319.896	     0.051	0	24	0	0	magma -b seq:=219 rk2search_omit.m
9327	:	1706637319.954	     0.055	0	22	0	0	magma -b seq:=6596 rk2search_omit.m
9328	:	1706637320.015	     0.053	0	24	0	0	magma -b seq:=663 rk2search_omit.m
9329	:	1706637320.076	     0.095	0	24	0	0	magma -b seq:=9801 rk2search_omit.m
9330	:	1706637320.198	     0.085	0	23	0	0	magma -b seq:=8863 rk2search_omit.m
9331	:	1706637320.301	     0.106	0	23	0	0	magma -b seq:=6971 rk2search_omit.m
9332	:	1706637320.426	     0.095	0	25	0	0	magma -b seq:=10808 rk2search_omit.m
9333	:	1706637320.549	     0.081	0	23	0	0	magma -b seq:=7905 rk2search_omit.m
9334	:	1706637320.645	     0.089	0	23	0	0	magma -b seq:=10757 rk2search_omit.m
9335	:	1706637320.757	     0.092	0	22	0	0	magma -b seq:=7318 rk2search_omit.m
9336	:	1706637320.869	     0.065	0	23	0	0	magma -b seq:=3634 rk2search_omit.m
9337	:	1706637320.942	     0.050	0	23	0	0	magma -b seq:=8157 rk2search_omit.m
9338	:	1706637321.000	     0.095	0	23	0	0	magma -b seq:=1782 rk2search_omit.m
9339	:	1706637321.110	     0.111	0	24	0	0	magma -b seq:=5018 rk2search_omit.m
9340	:	1706637321.230	     0.101	0	24	0	0	magma -b seq:=83 rk2search_omit.m
9341	:	1706637321.340	     0.114	0	23	0	0	magma -b seq:=2634 rk2search_omit.m
9342	:	1706637321.463	     0.106	0	24	0	0	magma -b seq:=3403 rk2search_omit.m
9343	:	1706637321.595	     0.111	0	23	0	0	magma -b seq:=2101 rk2search_omit.m
9294	:	1706637317.392	     5.819	0	18	0	0	magma -b seq:=6842 rk2search_omit.m
9345	:	1706637323.222	     0.101	0	24	0	0	magma -b seq:=9687 rk2search_omit.m
9346	:	1706637323.338	     0.100	0	23	0	0	magma -b seq:=3879 rk2search_omit.m
9347	:	1706637323.450	     0.108	0	24	0	0	magma -b seq:=10788 rk2search_omit.m
9348	:	1706637323.571	     0.115	0	23	0	0	magma -b seq:=7670 rk2search_omit.m
9349	:	1706637323.698	     0.072	0	25	0	0	magma -b seq:=5531 rk2search_omit.m
9324	:	1706637319.801	     3.986	0	19	0	0	magma -b seq:=4449 rk2search_omit.m
9351	:	1706637323.800	     0.042	0	22	0	0	magma -b seq:=10440 rk2search_omit.m
9350	:	1706637323.788	     0.076	0	22	0	0	magma -b seq:=5798 rk2search_omit.m
9344	:	1706637321.714	     2.151	0	18	0	0	magma -b seq:=7277 rk2search_omit.m
9352	:	1706637323.863	     0.042	0	26	0	0	magma -b seq:=3171 rk2search_omit.m
9353	:	1706637323.870	     0.053	0	24	0	0	magma -b seq:=2208 rk2search_omit.m
9354	:	1706637323.881	     0.065	0	24	0	0	magma -b seq:=9622 rk2search_omit.m
9356	:	1706637323.931	     0.052	0	22	0	0	magma -b seq:=6067 rk2search_omit.m
9358	:	1706637323.991	     0.062	0	24	0	0	magma -b seq:=1476 rk2search_omit.m
9359	:	1706637324.060	     0.059	0	24	0	0	magma -b seq:=8859 rk2search_omit.m
9360	:	1706637324.130	     0.061	0	24	0	0	magma -b seq:=1414 rk2search_omit.m
9361	:	1706637324.201	     0.084	0	23	0	0	magma -b seq:=9028 rk2search_omit.m
9321	:	1706637319.538	     4.808	0	18	0	0	magma -b seq:=6638 rk2search_omit.m
9362	:	1706637324.292	     0.075	0	25	0	0	magma -b seq:=1437 rk2search_omit.m
9363	:	1706637324.353	     0.072	0	23	0	0	magma -b seq:=6939 rk2search_omit.m
9365	:	1706637324.457	     0.095	0	25	0	0	magma -b seq:=9708 rk2search_omit.m
9366	:	1706637324.565	     0.076	0	23	0	0	magma -b seq:=5742 rk2search_omit.m
9367	:	1706637324.659	     0.091	0	25	0	0	magma -b seq:=1222 rk2search_omit.m
9368	:	1706637324.778	     0.080	0	25	0	0	magma -b seq:=1673 rk2search_omit.m
9355	:	1706637323.913	     1.946	0	20	0	0	magma -b seq:=4959 rk2search_omit.m
9370	:	1706637325.867	     0.053	0	26	0	0	magma -b seq:=2295 rk2search_omit.m
9371	:	1706637325.933	     0.049	0	25	0	0	magma -b seq:=9 rk2search_omit.m
9372	:	1706637325.996	     0.049	0	23	0	0	magma -b seq:=7288 rk2search_omit.m
9364	:	1706637324.400	     1.702	0	20	0	0	magma -b seq:=3259 rk2search_omit.m
9373	:	1706637326.062	     0.049	0	24	0	0	magma -b seq:=3464 rk2search_omit.m
9374	:	1706637326.111	     0.059	0	24	0	0	magma -b seq:=3911 rk2search_omit.m
9375	:	1706637326.119	     0.095	0	24	0	0	magma -b seq:=3401 rk2search_omit.m
9376	:	1706637326.178	     0.074	0	26	0	0	magma -b seq:=2528 rk2search_omit.m
9377	:	1706637326.223	     0.076	0	22	0	0	magma -b seq:=6728 rk2search_omit.m
9378	:	1706637326.259	     0.063	0	26	0	0	magma -b seq:=720 rk2search_omit.m
9379	:	1706637326.307	     0.061	0	23	0	0	magma -b seq:=6756 rk2search_omit.m
9381	:	1706637326.375	     0.065	0	23	0	0	magma -b seq:=5099 rk2search_omit.m
9382	:	1706637326.448	     0.085	0	24	0	0	magma -b seq:=5128 rk2search_omit.m
9383	:	1706637326.540	     0.094	0	25	0	0	magma -b seq:=916 rk2search_omit.m
9384	:	1706637326.641	     0.129	0	24	0	0	magma -b seq:=7249 rk2search_omit.m
9385	:	1706637326.782	     0.073	0	25	0	0	magma -b seq:=3690 rk2search_omit.m
9386	:	1706637326.866	     0.064	0	24	0	0	magma -b seq:=1832 rk2search_omit.m
9387	:	1706637326.938	     0.052	0	24	0	0	magma -b seq:=535 rk2search_omit.m
9369	:	1706637324.867	     3.674	0	18	0	0	magma -b seq:=7593 rk2search_omit.m
9357	:	1706637323.954	     4.634	0	19	0	0	magma -b seq:=7112 rk2search_omit.m
9389	:	1706637328.556	     0.075	0	21	0	0	magma -b seq:=7629 rk2search_omit.m
9390	:	1706637328.605	     0.083	0	22	0	0	magma -b seq:=6007 rk2search_omit.m
9391	:	1706637328.640	     0.106	0	24	0	0	magma -b seq:=9589 rk2search_omit.m
9392	:	1706637328.715	     0.092	0	25	0	0	magma -b seq:=3218 rk2search_omit.m
9393	:	1706637328.776	     0.089	0	22	0	0	magma -b seq:=532 rk2search_omit.m
9394	:	1706637328.837	     0.122	0	25	0	0	magma -b seq:=170 rk2search_omit.m
9395	:	1706637328.874	     0.102	0	23	0	0	magma -b seq:=4918 rk2search_omit.m
9396	:	1706637328.976	     0.093	0	24	0	0	magma -b seq:=9152 rk2search_omit.m
9397	:	1706637328.989	     0.098	0	24	0	0	magma -b seq:=833 rk2search_omit.m
9398	:	1706637329.087	     0.047	0	22	0	0	magma -b seq:=7675 rk2search_omit.m
9399	:	1706637329.102	     0.076	0	23	0	0	magma -b seq:=858 rk2search_omit.m
9400	:	1706637329.143	     0.091	0	24	0	0	magma -b seq:=8631 rk2search_omit.m
9401	:	1706637329.211	     0.098	0	23	0	0	magma -b seq:=10928 rk2search_omit.m
9402	:	1706637329.243	     0.115	0	25	0	0	magma -b seq:=708 rk2search_omit.m
9403	:	1706637329.319	     0.111	0	22	0	0	magma -b seq:=10605 rk2search_omit.m
9404	:	1706637329.370	     0.105	0	22	0	0	magma -b seq:=6222 rk2search_omit.m
9405	:	1706637329.442	     0.113	0	24	0	0	magma -b seq:=1474 rk2search_omit.m
9406	:	1706637329.486	     0.125	0	24	0	0	magma -b seq:=4529 rk2search_omit.m
