Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
9612	:	1706646872.903	     1.609	0	22	0	0	magma -b seq:=10027 rk2search.m
9614	:	1706646874.518	     1.165	0	20	0	0	magma -b seq:=4942 rk2search.m
9613	:	1706646874.064	     2.186	0	20	0	0	magma -b seq:=4539 rk2search.m
9563	:	1706646816.124	    60.931	0	0	-1	15	magma -b seq:=10537 rk2search.m
9564	:	1706646816.129	    60.932	0	0	-1	15	magma -b seq:=1149 rk2search.m
9615	:	1706646875.689	     1.721	0	20	0	0	magma -b seq:=2176 rk2search.m
9618	:	1706646877.231	     1.736	0	21	0	0	magma -b seq:=3716 rk2search.m
9573	:	1706646838.811	    60.910	0	0	-1	15	magma -b seq:=7608 rk2search.m
9621	:	1706646900.784	     1.367	0	18	0	0	magma -b seq:=7564 rk2search.m
9622	:	1706646902.159	     2.759	0	20	0	0	magma -b seq:=5581 rk2search.m
9623	:	1706646904.923	     1.574	0	21	0	0	magma -b seq:=3143 rk2search.m
9624	:	1706646906.503	     1.835	0	20	0	0	magma -b seq:=9741 rk2search.m
9598	:	1706646863.389	    45.588	0	21	0	0	magma -b seq:=273 rk2search.m
9625	:	1706646908.344	     1.136	0	19	0	0	magma -b seq:=7398 rk2search.m
9589	:	1706646857.650	    61.167	0	0	-1	15	magma -b seq:=10561 rk2search.m
9628	:	1706646919.784	     2.269	0	22	0	0	magma -b seq:=6578 rk2search.m
9629	:	1706646922.057	     1.713	0	19	0	0	magma -b seq:=10390 rk2search.m
9596	:	1706646863.227	    60.805	0	0	-1	15	magma -b seq:=9000 rk2search.m
9630	:	1706646923.775	     2.078	0	21	0	0	magma -b seq:=2426 rk2search.m
9631	:	1706646924.181	     1.802	0	20	0	0	magma -b seq:=461 rk2search.m
9603	:	1706646866.582	    60.546	0	0	-1	15	magma -b seq:=10766 rk2search.m
9632	:	1706646925.868	     1.953	0	20	0	0	magma -b seq:=3810 rk2search.m
9633	:	1706646925.988	     2.912	0	18	0	0	magma -b seq:=7058 rk2search.m
9617	:	1706646877.170	    51.914	0	20	0	0	magma -b seq:=4160 rk2search.m
9635	:	1706646927.827	     1.404	0	21	0	0	magma -b seq:=4720 rk2search.m
9608	:	1706646869.484	    60.558	0	0	-1	15	magma -b seq:=3186 rk2search.m
9634	:	1706646927.293	     3.312	0	19	0	0	magma -b seq:=6697 rk2search.m
9638	:	1706646929.236	     1.809	0	22	0	0	magma -b seq:=4233 rk2search.m
9637	:	1706646929.090	     2.935	0	20	0	0	magma -b seq:=3531 rk2search.m
9636	:	1706646928.905	     3.263	0	21	0	0	magma -b seq:=10156 rk2search.m
9641	:	1706646931.055	     1.289	0	18	0	0	magma -b seq:=3560 rk2search.m
9640	:	1706646930.612	     1.799	0	21	0	0	magma -b seq:=3930 rk2search.m
9639	:	1706646930.137	     2.687	0	19	0	0	magma -b seq:=5270 rk2search.m
9644	:	1706646932.349	     1.539	0	20	0	0	magma -b seq:=1155 rk2search.m
9647	:	1706646933.894	     1.539	0	21	0	0	magma -b seq:=919 rk2search.m
9648	:	1706646935.438	     1.667	0	21	0	0	magma -b seq:=4954 rk2search.m
9616	:	1706646876.256	    60.861	0	0	-1	15	magma -b seq:=4185 rk2search.m
9619	:	1706646877.415	    60.671	0	0	-1	15	magma -b seq:=309 rk2search.m
9649	:	1706646937.111	     1.292	0	20	0	0	magma -b seq:=8295 rk2search.m
9620	:	1706646878.973	    60.040	0	0	-1	15	magma -b seq:=10352 rk2search.m
9650	:	1706646937.236	     2.156	0	21	0	0	magma -b seq:=667 rk2search.m
9651	:	1706646938.238	     1.347	0	18	0	0	magma -b seq:=6458 rk2search.m
9652	:	1706646938.408	     1.757	0	19	0	0	magma -b seq:=5689 rk2search.m
9654	:	1706646939.398	     2.278	0	19	0	0	magma -b seq:=7310 rk2search.m
9655	:	1706646939.591	     2.531	0	21	0	0	magma -b seq:=454 rk2search.m
9657	:	1706646941.682	     2.794	0	21	0	0	magma -b seq:=4279 rk2search.m
9658	:	1706646942.129	     2.728	0	19	0	0	magma -b seq:=6625 rk2search.m
9660	:	1706646944.862	     1.756	0	20	0	0	magma -b seq:=9791 rk2search.m
9659	:	1706646944.481	     2.538	0	21	0	0	magma -b seq:=9736 rk2search.m
9662	:	1706646947.024	     2.995	0	19	0	0	magma -b seq:=4111 rk2search.m
9663	:	1706646950.025	     1.404	0	21	0	0	magma -b seq:=3754 rk2search.m
9664	:	1706646951.435	     2.233	0	20	0	0	magma -b seq:=8377 rk2search.m
9665	:	1706646953.673	     1.448	0	20	0	0	magma -b seq:=4676 rk2search.m
9666	:	1706646955.127	     1.281	0	19	0	0	magma -b seq:=4131 rk2search.m
9667	:	1706646956.414	     1.204	0	19	0	0	magma -b seq:=5416 rk2search.m
9668	:	1706646957.624	     1.213	0	19	0	0	magma -b seq:=4744 rk2search.m
9626	:	1706646908.983	    60.693	0	0	-1	15	magma -b seq:=1034 rk2search.m
9627	:	1706646909.486	    61.227	0	0	-1	15	magma -b seq:=10414 rk2search.m
9670	:	1706646970.704	     2.256	0	21	0	0	magma -b seq:=1633 rk2search.m
9671	:	1706646971.744	     2.687	0	22	0	0	magma -b seq:=1391 rk2search.m
9672	:	1706646972.966	     1.589	0	23	0	0	magma -b seq:=4879 rk2search.m
9674	:	1706646974.561	     1.805	0	22	0	0	magma -b seq:=4870 rk2search.m
9673	:	1706646974.437	     2.243	0	22	0	0	magma -b seq:=3992 rk2search.m
9676	:	1706646976.685	     1.991	0	20	0	0	magma -b seq:=6249 rk2search.m
9677	:	1706646978.681	     1.874	0	22	0	0	magma -b seq:=1097 rk2search.m
9661	:	1706646946.624	    34.717	0	20	0	0	magma -b seq:=9452 rk2search.m
9679	:	1706646981.346	     2.091	0	18	0	0	magma -b seq:=7450 rk2search.m
9680	:	1706646983.442	     1.166	0	19	0	0	magma -b seq:=4705 rk2search.m
9642	:	1706646932.030	    61.148	0	0	-1	15	magma -b seq:=709 rk2search.m
9643	:	1706646932.174	    61.009	0	0	-1	15	magma -b seq:=9131 rk2search.m
9645	:	1706646932.418	    60.776	0	0	-1	15	magma -b seq:=3660 rk2search.m
9646	:	1706646932.830	    60.370	0	0	-1	15	magma -b seq:=2962 rk2search.m
9682	:	1706646994.121	     1.634	0	20	0	0	magma -b seq:=3036 rk2search.m
9685	:	1706646994.929	     1.539	0	21	0	0	magma -b seq:=9671 rk2search.m
9683	:	1706646994.131	     2.454	0	20	0	0	magma -b seq:=10962 rk2search.m
9688	:	1706646996.591	     1.646	0	20	0	0	magma -b seq:=4654 rk2search.m
9653	:	1706646939.105	    60.921	0	0	-1	15	magma -b seq:=8266 rk2search.m
9689	:	1706646998.243	     2.073	0	23	0	0	magma -b seq:=1066 rk2search.m
9656	:	1706646940.171	    60.943	0	0	-1	15	magma -b seq:=7567 rk2search.m
9690	:	1706647000.303	     1.151	0	19	0	0	magma -b seq:=7172 rk2search.m
9693	:	1706647001.460	     0.967	0	21	0	0	magma -b seq:=3257 rk2search.m
9691	:	1706647000.323	     2.187	0	20	0	0	magma -b seq:=494 rk2search.m
9692	:	1706647001.282	     2.496	0	20	0	0	magma -b seq:=6371 rk2search.m
9694	:	1706647002.432	     1.442	0	21	0	0	magma -b seq:=4402 rk2search.m
9695	:	1706647002.517	     1.687	0	21	0	0	magma -b seq:=5038 rk2search.m
9696	:	1706647003.783	     2.025	0	23	0	0	magma -b seq:=2919 rk2search.m
9698	:	1706647004.210	     2.013	0	21	0	0	magma -b seq:=5101 rk2search.m
9700	:	1706647006.229	     1.417	0	23	0	0	magma -b seq:=629 rk2search.m
9699	:	1706647005.813	     2.013	0	20	0	0	magma -b seq:=5692 rk2search.m
9702	:	1706647007.831	     2.064	0	20	0	0	magma -b seq:=4068 rk2search.m
9703	:	1706647009.901	     1.802	0	20	0	0	magma -b seq:=9920 rk2search.m
9704	:	1706647011.708	     1.825	0	20	0	0	magma -b seq:=6096 rk2search.m
9705	:	1706647013.539	     2.440	0	21	0	0	magma -b seq:=3076 rk2search.m
9706	:	1706647015.987	     2.187	0	20	0	0	magma -b seq:=3354 rk2search.m
9669	:	1706646958.843	    60.337	0	0	-1	15	magma -b seq:=9680 rk2search.m
9707	:	1706647018.181	     1.865	0	22	0	0	magma -b seq:=5648 rk2search.m
9708	:	1706647019.447	     2.601	0	22	0	0	magma -b seq:=8316 rk2search.m
9710	:	1706647022.053	     1.927	0	19	0	0	magma -b seq:=11003 rk2search.m
9711	:	1706647023.986	    10.256	0	19	0	0	magma -b seq:=9834 rk2search.m
9675	:	1706646976.372	    61.039	0	0	-1	15	magma -b seq:=1479 rk2search.m
9713	:	1706647038.006	     1.305	0	20	0	0	magma -b seq:=4647 rk2search.m
9714	:	1706647039.315	     1.662	0	21	0	0	magma -b seq:=990 rk2search.m
9678	:	1706646980.560	    60.526	0	0	-1	15	magma -b seq:=1398 rk2search.m
9715	:	1706647040.983	     1.588	0	20	0	0	magma -b seq:=11094 rk2search.m
9716	:	1706647041.199	     1.454	0	21	0	0	magma -b seq:=4529 rk2search.m
9717	:	1706647042.576	     1.436	0	20	0	0	magma -b seq:=8925 rk2search.m
9718	:	1706647042.658	     2.016	0	22	0	0	magma -b seq:=1141 rk2search.m
9681	:	1706646984.613	    60.449	0	0	-1	15	magma -b seq:=8878 rk2search.m
9719	:	1706647044.017	     2.360	0	20	0	0	magma -b seq:=9167 rk2search.m
9721	:	1706647045.132	     1.411	0	21	0	0	magma -b seq:=2866 rk2search.m
9720	:	1706647044.679	     3.152	0	22	0	0	magma -b seq:=1957 rk2search.m
9722	:	1706647046.382	     2.157	0	21	0	0	magma -b seq:=9895 rk2search.m
9723	:	1706647046.549	     2.339	0	20	0	0	magma -b seq:=4414 rk2search.m
9724	:	1706647047.836	     2.235	0	19	0	0	magma -b seq:=3779 rk2search.m
9726	:	1706647048.894	     2.126	0	22	0	0	magma -b seq:=2212 rk2search.m
9725	:	1706647048.546	     2.559	0	20	0	0	magma -b seq:=5741 rk2search.m
9727	:	1706647050.076	     2.158	0	21	0	0	magma -b seq:=8997 rk2search.m
9728	:	1706647051.027	     1.960	0	22	0	0	magma -b seq:=1061 rk2search.m
9729	:	1706647051.110	     1.903	0	21	0	0	magma -b seq:=10261 rk2search.m
9730	:	1706647052.240	     1.865	0	22	0	0	magma -b seq:=1021 rk2search.m
9731	:	1706647052.993	     1.391	0	19	0	0	magma -b seq:=6485 rk2search.m
9732	:	1706647053.018	     1.457	0	20	0	0	magma -b seq:=1781 rk2search.m
9684	:	1706646994.642	    60.384	0	0	-1	15	magma -b seq:=9752 rk2search.m
9734	:	1706647054.390	     1.432	0	22	0	0	magma -b seq:=9172 rk2search.m
9686	:	1706646995.760	    60.296	0	0	-1	15	magma -b seq:=7795 rk2search.m
9733	:	1706647054.110	     2.021	0	22	0	0	magma -b seq:=1184 rk2search.m
9687	:	1706646996.473	    60.592	0	0	-1	15	magma -b seq:=141 rk2search.m
9737	:	1706647055.827	     1.526	0	21	0	0	magma -b seq:=3774 rk2search.m
9739	:	1706647056.137	     1.325	0	20	0	0	magma -b seq:=5255 rk2search.m
9738	:	1706647056.112	     2.568	0	19	0	0	magma -b seq:=6243 rk2search.m
9741	:	1706647057.357	     1.416	0	20	0	0	magma -b seq:=10094 rk2search.m
9740	:	1706647057.171	     3.309	0	19	0	0	magma -b seq:=5555 rk2search.m
9744	:	1706647058.778	     1.815	0	23	0	0	magma -b seq:=2823 rk2search.m
9745	:	1706647060.486	     1.335	0	19	0	0	magma -b seq:=6176 rk2search.m
9742	:	1706647057.469	     4.880	0	21	0	0	magma -b seq:=664 rk2search.m
9747	:	1706647061.827	     2.000	0	20	0	0	magma -b seq:=3104 rk2search.m
9697	:	1706647003.878	    60.174	0	0	-1	15	magma -b seq:=4776 rk2search.m
9748	:	1706647062.356	     1.713	0	20	0	0	magma -b seq:=474 rk2search.m
9750	:	1706647064.069	     0.872	0	19	0	0	magma -b seq:=8142 rk2search.m
9751	:	1706647064.074	     2.062	0	20	0	0	magma -b seq:=1428 rk2search.m
9701	:	1706647007.652	    60.483	0	0	-1	15	magma -b seq:=10438 rk2search.m
9753	:	1706647066.142	     2.304	0	23	0	0	magma -b seq:=426 rk2search.m
9754	:	1706647068.379	     1.409	0	21	0	0	magma -b seq:=2192 rk2search.m
9755	:	1706647068.451	     1.916	0	20	0	0	magma -b seq:=5465 rk2search.m
9709	:	1706647020.052	    61.065	0	0	-1	15	magma -b seq:=8700 rk2search.m
9758	:	1706647082.218	     1.802	0	22	0	0	magma -b seq:=1104 rk2search.m
9759	:	1706647084.024	     1.251	0	19	0	0	magma -b seq:=7569 rk2search.m
9760	:	1706647085.279	     2.414	0	21	0	0	magma -b seq:=2179 rk2search.m
9752	:	1706647064.947	    25.519	0	20	0	0	magma -b seq:=11085 rk2search.m
9712	:	1706647034.247	    60.782	0	0	-1	15	magma -b seq:=195 rk2search.m
9763	:	1706647095.589	     2.053	0	22	0	0	magma -b seq:=7519 rk2search.m
9764	:	1706647097.648	     1.243	0	19	0	0	magma -b seq:=7835 rk2search.m
9765	:	1706647098.896	     1.870	0	22	0	0	magma -b seq:=4920 rk2search.m
9766	:	1706647100.774	     1.901	0	20	0	0	magma -b seq:=7116 rk2search.m
9735	:	1706647054.480	    61.043	0	0	-1	15	magma -b seq:=8901 rk2search.m
9736	:	1706647055.092	    61.532	0	0	-1	15	magma -b seq:=230 rk2search.m
9743	:	1706647058.685	    61.220	0	0	-1	15	magma -b seq:=9144 rk2search.m
9746	:	1706647060.598	    61.494	0	0	-1	15	magma -b seq:=11100 rk2search.m
9749	:	1706647063.833	    60.460	0	0	-1	15	magma -b seq:=2411 rk2search.m
9771	:	1706647123.193	     2.340	0	22	0	0	magma -b seq:=1319 rk2search.m
9773	:	1706647125.539	     1.996	0	19	0	0	magma -b seq:=10625 rk2search.m
9772	:	1706647125.384	     2.289	0	23	0	0	magma -b seq:=3147 rk2search.m
9775	:	1706647127.677	     1.345	0	19	0	0	magma -b seq:=5823 rk2search.m
9756	:	1706647069.794	    60.359	0	0	-1	15	magma -b seq:=138 rk2search.m
9757	:	1706647070.372	    60.664	0	0	-1	15	magma -b seq:=7509 rk2search.m
9776	:	1706647129.026	     3.108	0	20	0	0	magma -b seq:=2925 rk2search.m
9779	:	1706647132.140	     1.314	0	18	0	0	magma -b seq:=6877 rk2search.m
9780	:	1706647133.461	     1.914	0	22	0	0	magma -b seq:=608 rk2search.m
9761	:	1706647087.698	    61.125	0	0	-1	15	magma -b seq:=7679 rk2search.m
9782	:	1706647149.905	     1.332	0	20	0	0	magma -b seq:=7706 rk2search.m
9762	:	1706647090.472	    60.775	0	0	-1	15	magma -b seq:=9420 rk2search.m
9767	:	1706647102.680	    60.569	0	0	-1	15	magma -b seq:=9515 rk2search.m
9785	:	1706647164.350	     1.969	0	20	0	0	magma -b seq:=3536 rk2search.m
9786	:	1706647166.324	     1.796	0	20	0	0	magma -b seq:=3841 rk2search.m
9787	:	1706647168.125	     1.953	0	20	0	0	magma -b seq:=4287 rk2search.m
9788	:	1706647170.083	     2.439	0	21	0	0	magma -b seq:=2008 rk2search.m
9789	:	1706647172.527	     1.766	0	18	0	0	magma -b seq:=6664 rk2search.m
9790	:	1706647174.300	     1.618	0	21	0	0	magma -b seq:=8867 rk2search.m
9768	:	1706647116.614	    60.415	0	0	-1	15	magma -b seq:=8553 rk2search.m
9791	:	1706647175.923	     1.191	0	18	0	0	magma -b seq:=6663 rk2search.m
9769	:	1706647117.715	    60.386	0	0	-1	15	magma -b seq:=8218 rk2search.m
9792	:	1706647177.115	     1.401	0	20	0	0	magma -b seq:=6815 rk2search.m
9795	:	1706647178.522	     1.184	0	22	0	0	magma -b seq:=10343 rk2search.m
9796	:	1706647179.711	     0.990	0	20	0	0	magma -b seq:=10608 rk2search.m
9770	:	1706647120.996	    60.053	0	0	-1	15	magma -b seq:=9730 rk2search.m
9797	:	1706647180.707	     0.851	0	20	0	0	magma -b seq:=10879 rk2search.m
9798	:	1706647181.124	     1.279	0	19	0	0	magma -b seq:=548 rk2search.m
9799	:	1706647181.563	     1.243	0	23	0	0	magma -b seq:=1968 rk2search.m
9800	:	1706647182.409	     1.220	0	21	0	0	magma -b seq:=5495 rk2search.m
9801	:	1706647182.811	     1.526	0	19	0	0	magma -b seq:=9755 rk2search.m
9802	:	1706647183.634	     1.575	0	21	0	0	magma -b seq:=2708 rk2search.m
9803	:	1706647184.342	     1.591	0	20	0	0	magma -b seq:=10777 rk2search.m
9804	:	1706647185.224	     1.324	0	22	0	0	magma -b seq:=1313 rk2search.m
9805	:	1706647185.937	     1.681	0	19	0	0	magma -b seq:=7572 rk2search.m
9774	:	1706647127.541	    60.488	0	0	-1	15	magma -b seq:=8339 rk2search.m
9806	:	1706647186.553	     1.906	0	20	0	0	magma -b seq:=3479 rk2search.m
9807	:	1706647187.624	     1.284	0	21	0	0	magma -b seq:=7444 rk2search.m
9808	:	1706647188.109	     1.877	0	21	0	0	magma -b seq:=10509 rk2search.m
9809	:	1706647188.464	     1.900	0	20	0	0	magma -b seq:=5045 rk2search.m
9777	:	1706647130.324	    60.761	0	0	-1	15	magma -b seq:=8115 rk2search.m
9810	:	1706647188.914	     2.211	0	21	0	0	magma -b seq:=3933 rk2search.m
9778	:	1706647131.205	    60.825	0	0	-1	15	magma -b seq:=1389 rk2search.m
9811	:	1706647189.991	     2.213	0	20	0	0	magma -b seq:=2124 rk2search.m
9813	:	1706647191.126	     1.284	0	20	0	0	magma -b seq:=5371 rk2search.m
9814	:	1706647191.131	     1.626	0	20	0	0	magma -b seq:=221 rk2search.m
9816	:	1706647192.210	     1.579	0	22	0	0	magma -b seq:=799 rk2search.m
9815	:	1706647192.136	     1.723	0	20	0	0	magma -b seq:=4455 rk2search.m
9817	:	1706647192.416	     1.478	0	20	0	0	magma -b seq:=274 rk2search.m
9818	:	1706647192.763	     1.651	0	20	0	0	magma -b seq:=2712 rk2search.m
9819	:	1706647193.796	     1.726	0	21	0	0	magma -b seq:=1244 rk2search.m
9822	:	1706647194.419	     1.398	0	22	0	0	magma -b seq:=7214 rk2search.m
9781	:	1706647135.381	    60.639	0	0	-1	15	magma -b seq:=1751 rk2search.m
9824	:	1706647195.822	     0.977	0	20	0	0	magma -b seq:=9568 rk2search.m
9826	:	1706647196.805	     2.665	0	21	0	0	magma -b seq:=8466 rk2search.m
9783	:	1706647151.243	    60.970	0	0	-1	15	magma -b seq:=431 rk2search.m
9784	:	1706647151.523	    60.696	0	0	-1	15	magma -b seq:=7392 rk2search.m
9812	:	1706647190.369	    22.361	0	21	0	0	magma -b seq:=254 rk2search.m
9828	:	1706647212.725	     1.075	0	19	0	0	magma -b seq:=7296 rk2search.m
9831	:	1706647213.804	     1.218	0	21	0	0	magma -b seq:=9381 rk2search.m
9832	:	1706647215.027	     1.980	0	20	0	0	magma -b seq:=9336 rk2search.m
9833	:	1706647217.012	     1.355	0	19	0	0	magma -b seq:=10135 rk2search.m
9834	:	1706647218.373	     2.067	0	22	0	0	magma -b seq:=3182 rk2search.m
9835	:	1706647220.445	     1.820	0	18	0	0	magma -b seq:=7369 rk2search.m
9836	:	1706647222.270	     1.937	0	21	0	0	magma -b seq:=5145 rk2search.m
9837	:	1706647224.212	     1.901	0	21	0	0	magma -b seq:=2234 rk2search.m
9838	:	1706647226.117	     2.526	0	23	0	0	magma -b seq:=427 rk2search.m
9839	:	1706647228.649	     2.256	0	22	0	0	magma -b seq:=4008 rk2search.m
9840	:	1706647230.911	     2.121	0	20	0	0	magma -b seq:=6143 rk2search.m
9841	:	1706647233.037	     1.661	0	22	0	0	magma -b seq:=10878 rk2search.m
9842	:	1706647234.704	     1.657	0	23	0	0	magma -b seq:=2282 rk2search.m
9793	:	1706647177.119	    61.179	0	0	-1	15	magma -b seq:=6827 rk2search.m
9843	:	1706647236.369	     2.032	0	21	0	0	magma -b seq:=6569 rk2search.m
9794	:	1706647178.238	    60.871	0	0	-1	15	magma -b seq:=10572 rk2search.m
9844	:	1706647238.401	     2.036	0	22	0	0	magma -b seq:=2582 rk2search.m
9846	:	1706647239.234	     1.344	0	20	0	0	magma -b seq:=4060 rk2search.m
9848	:	1706647240.583	     1.253	0	20	0	0	magma -b seq:=3909 rk2search.m
9847	:	1706647240.443	     1.569	0	21	0	0	magma -b seq:=1665 rk2search.m
9850	:	1706647242.017	     1.321	0	23	0	0	magma -b seq:=1990 rk2search.m
9849	:	1706647241.841	     2.287	0	22	0	0	magma -b seq:=2896 rk2search.m
9852	:	1706647244.134	     1.917	0	21	0	0	magma -b seq:=8587 rk2search.m
9853	:	1706647246.055	     2.385	0	20	0	0	magma -b seq:=5394 rk2search.m
9854	:	1706647248.446	     2.148	0	21	0	0	magma -b seq:=4201 rk2search.m
9855	:	1706647250.599	     1.667	0	21	0	0	magma -b seq:=8852 rk2search.m
9820	:	1706647193.864	    60.368	0	0	-1	15	magma -b seq:=8598 rk2search.m
9821	:	1706647193.900	    60.348	0	0	-1	15	magma -b seq:=8787 rk2search.m
9856	:	1706647252.272	     2.175	0	20	0	0	magma -b seq:=3433 rk2search.m
9823	:	1706647195.527	    60.572	0	0	-1	15	magma -b seq:=9951 rk2search.m
9825	:	1706647196.062	    60.991	0	0	-1	15	magma -b seq:=10668 rk2search.m
9859	:	1706647254.493	     2.595	0	19	0	0	magma -b seq:=2960 rk2search.m
9858	:	1706647254.453	     2.669	0	19	0	0	magma -b seq:=7216 rk2search.m
9863	:	1706647257.128	     0.901	0	19	0	0	magma -b seq:=6748 rk2search.m
9860	:	1706647256.284	     1.846	0	19	0	0	magma -b seq:=5005 rk2search.m
9861	:	1706647257.088	     1.859	0	21	0	0	magma -b seq:=1980 rk2search.m
9864	:	1706647258.034	     0.990	0	22	0	0	magma -b seq:=2569 rk2search.m
9827	:	1706647199.477	    60.619	0	0	-1	15	magma -b seq:=10679 rk2search.m
9867	:	1706647259.028	     1.558	0	21	0	0	magma -b seq:=4884 rk2search.m
9866	:	1706647258.953	     2.098	0	21	0	0	magma -b seq:=1865 rk2search.m
9868	:	1706647260.216	     1.286	0	20	0	0	magma -b seq:=10216 rk2search.m
9865	:	1706647258.135	     3.563	0	19	0	0	magma -b seq:=7088 rk2search.m
9870	:	1706647261.057	     1.309	0	21	0	0	magma -b seq:=4042 rk2search.m
9871	:	1706647261.508	     1.280	0	22	0	0	magma -b seq:=17 rk2search.m
9874	:	1706647262.793	     0.759	0	19	0	0	magma -b seq:=6927 rk2search.m
9873	:	1706647262.372	     1.259	0	19	0	0	magma -b seq:=5207 rk2search.m
9875	:	1706647263.558	     1.353	0	20	0	0	magma -b seq:=4520 rk2search.m
9876	:	1706647263.637	     1.290	0	20	0	0	magma -b seq:=9269 rk2search.m
9877	:	1706647264.917	     1.677	0	20	0	0	magma -b seq:=10045 rk2search.m
9878	:	1706647264.933	     1.814	0	21	0	0	magma -b seq:=8371 rk2search.m
9880	:	1706647266.753	     1.388	0	20	0	0	magma -b seq:=2742 rk2search.m
9879	:	1706647266.599	     1.740	0	22	0	0	magma -b seq:=3166 rk2search.m
9882	:	1706647268.344	     1.429	0	21	0	0	magma -b seq:=1098 rk2search.m
9881	:	1706647268.146	     2.334	0	20	0	0	magma -b seq:=9443 rk2search.m
9883	:	1706647269.779	     1.369	0	21	0	0	magma -b seq:=8753 rk2search.m
9884	:	1706647270.485	     2.021	0	21	0	0	magma -b seq:=1482 rk2search.m
9829	:	1706647212.730	    60.355	0	0	-1	15	magma -b seq:=8794 rk2search.m
9830	:	1706647212.735	    60.356	0	0	-1	15	magma -b seq:=8547 rk2search.m
9885	:	1706647271.154	     2.082	0	21	0	0	magma -b seq:=4531 rk2search.m
9889	:	1706647273.241	     1.321	0	21	0	0	magma -b seq:=3332 rk2search.m
9887	:	1706647273.195	     1.991	0	19	0	0	magma -b seq:=6019 rk2search.m
9888	:	1706647273.236	     1.980	0	22	0	0	magma -b seq:=793 rk2search.m
9892	:	1706647275.221	     1.506	0	20	0	0	magma -b seq:=1181 rk2search.m
9891	:	1706647275.191	     2.707	0	21	0	0	magma -b seq:=3489 rk2search.m
9894	:	1706647277.905	     1.292	0	18	0	0	magma -b seq:=6733 rk2search.m
9895	:	1706647279.203	     2.395	0	20	0	0	magma -b seq:=4917 rk2search.m
9845	:	1706647238.407	    61.162	0	0	-1	15	magma -b seq:=8326 rk2search.m
9851	:	1706647243.343	    61.739	0	0	-1	15	magma -b seq:=5800 rk2search.m
9898	:	1706647306.185	     1.927	0	21	0	0	magma -b seq:=3836 rk2search.m
9899	:	1706647308.117	     2.106	0	21	0	0	magma -b seq:=5520 rk2search.m
9900	:	1706647310.229	     1.251	0	22	0	0	magma -b seq:=2918 rk2search.m
9901	:	1706647311.486	     2.462	0	23	0	0	magma -b seq:=2057 rk2search.m
9857	:	1706647254.448	    60.799	0	0	-1	15	magma -b seq:=7617 rk2search.m
9862	:	1706647257.094	    61.025	0	0	-1	15	magma -b seq:=9807 rk2search.m
9869	:	1706647260.593	    60.581	0	0	-1	15	magma -b seq:=9938 rk2search.m
9904	:	1706647318.542	     2.736	0	19	0	0	magma -b seq:=7253 rk2search.m
9872	:	1706647261.705	    60.410	0	0	-1	15	magma -b seq:=9996 rk2search.m
9905	:	1706647321.278	     2.215	0	20	0	0	magma -b seq:=5953 rk2search.m
9908	:	1706647323.499	     1.279	0	19	0	0	magma -b seq:=7131 rk2search.m
9909	:	1706647324.785	     5.994	0	21	0	0	magma -b seq:=10655 rk2search.m
9910	:	1706647330.786	     1.651	0	22	0	0	magma -b seq:=5033 rk2search.m
9886	:	1706647272.512	    60.622	0	0	-1	15	magma -b seq:=9902 rk2search.m
9911	:	1706647332.442	     2.171	0	21	0	0	magma -b seq:=10006 rk2search.m
9890	:	1706647274.568	    60.523	0	0	-1	15	magma -b seq:=1225 rk2search.m
9912	:	1706647333.297	     2.457	0	19	0	0	magma -b seq:=6103 rk2search.m
9893	:	1706647276.732	    60.426	0	0	-1	15	magma -b seq:=9553 rk2search.m
9914	:	1706647335.220	     2.047	0	19	0	0	magma -b seq:=8793 rk2search.m
9915	:	1706647335.760	     2.066	0	23	0	0	magma -b seq:=745 rk2search.m
9917	:	1706647337.273	     2.069	0	20	0	0	magma -b seq:=634 rk2search.m
9918	:	1706647337.832	     1.652	0	20	0	0	magma -b seq:=5762 rk2search.m
9919	:	1706647339.348	     1.748	0	18	0	0	magma -b seq:=7840 rk2search.m
9920	:	1706647339.491	     2.284	0	20	0	0	magma -b seq:=6970 rk2search.m
9896	:	1706647281.607	    60.407	0	0	-1	15	magma -b seq:=9535 rk2search.m
9921	:	1706647341.102	     2.391	0	19	0	0	magma -b seq:=4973 rk2search.m
9923	:	1706647342.073	     1.986	0	22	0	0	magma -b seq:=4155 rk2search.m
9922	:	1706647341.780	     2.496	0	19	0	0	magma -b seq:=7813 rk2search.m
9924	:	1706647343.499	     2.449	0	21	0	0	magma -b seq:=4290 rk2search.m
9927	:	1706647345.954	     2.486	0	20	0	0	magma -b seq:=7531 rk2search.m
9928	:	1706647348.447	     1.861	0	20	0	0	magma -b seq:=2338 rk2search.m
9929	:	1706647350.314	     1.754	0	20	0	0	magma -b seq:=9337 rk2search.m
9930	:	1706647352.072	     1.131	0	19	0	0	magma -b seq:=6665 rk2search.m
9931	:	1706647353.209	     1.236	0	23	0	0	magma -b seq:=2301 rk2search.m
9932	:	1706647354.450	     1.757	0	19	0	0	magma -b seq:=5924 rk2search.m
9897	:	1706647300.673	    60.730	0	0	-1	15	magma -b seq:=10680 rk2search.m
9934	:	1706647361.982	     1.722	0	22	0	0	magma -b seq:=6124 rk2search.m
9902	:	1706647313.957	    60.855	0	0	-1	15	magma -b seq:=11027 rk2search.m
