Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
6014	:	1706635421.130	     0.068	0	23	0	0	magma -b seq:=1810 rk2search_omit.m
6015	:	1706635421.161	     0.052	0	24	0	0	magma -b seq:=1129 rk2search_omit.m
6016	:	1706635421.170	     0.050	0	24	0	0	magma -b seq:=3111 rk2search_omit.m
6017	:	1706635421.185	     0.055	0	23	0	0	magma -b seq:=8144 rk2search_omit.m
6019	:	1706635421.213	     0.063	0	26	0	0	magma -b seq:=21 rk2search_omit.m
6021	:	1706635421.232	     0.046	0	23	0	0	magma -b seq:=865 rk2search_omit.m
6020	:	1706635421.221	     0.085	0	23	0	0	magma -b seq:=5036 rk2search_omit.m
6018	:	1706635421.199	     0.131	0	24	0	0	magma -b seq:=135 rk2search_omit.m
6022	:	1706635421.241	     0.090	0	22	0	0	magma -b seq:=8472 rk2search_omit.m
6024	:	1706635421.277	     0.075	0	22	0	0	magma -b seq:=6844 rk2search_omit.m
6025	:	1706635421.290	     0.088	0	23	0	0	magma -b seq:=8263 rk2search_omit.m
6027	:	1706635421.329	     0.094	0	22	0	0	magma -b seq:=6853 rk2search_omit.m
6029	:	1706635421.361	     0.062	0	25	0	0	magma -b seq:=8315 rk2search_omit.m
6026	:	1706635421.307	     0.124	0	23	0	0	magma -b seq:=5653 rk2search_omit.m
6028	:	1706635421.351	     0.100	0	25	0	0	magma -b seq:=728 rk2search_omit.m
6032	:	1706635421.423	     0.093	0	21	0	0	magma -b seq:=7401 rk2search_omit.m
6031	:	1706635421.396	     0.142	0	25	0	0	magma -b seq:=2473 rk2search_omit.m
6033	:	1706635421.431	     0.117	0	22	0	0	magma -b seq:=5992 rk2search_omit.m
6035	:	1706635421.452	     0.109	0	23	0	0	magma -b seq:=9569 rk2search_omit.m
6034	:	1706635421.442	     0.133	0	23	0	0	magma -b seq:=5767 rk2search_omit.m
6036	:	1706635421.475	     0.148	0	25	0	0	magma -b seq:=716 rk2search_omit.m
6038	:	1706635421.545	     0.109	0	23	0	0	magma -b seq:=10038 rk2search_omit.m
6039	:	1706635421.561	     0.125	0	23	0	0	magma -b seq:=6938 rk2search_omit.m
6040	:	1706635421.574	     0.132	0	26	0	0	magma -b seq:=56 rk2search_omit.m
6041	:	1706635421.606	     0.117	0	22	0	0	magma -b seq:=6811 rk2search_omit.m
6042	:	1706635421.634	     0.116	0	24	0	0	magma -b seq:=4254 rk2search_omit.m
6043	:	1706635421.686	     0.127	0	26	0	0	magma -b seq:=1307 rk2search_omit.m
6044	:	1706635421.706	     0.108	0	21	0	0	magma -b seq:=5831 rk2search_omit.m
6046	:	1706635421.746	     0.076	0	24	0	0	magma -b seq:=5603 rk2search_omit.m
6045	:	1706635421.722	     0.121	0	24	0	0	magma -b seq:=2049 rk2search_omit.m
6048	:	1706635421.823	     0.072	0	23	0	0	magma -b seq:=6699 rk2search_omit.m
6047	:	1706635421.787	     0.128	0	23	0	0	magma -b seq:=6768 rk2search_omit.m
6049	:	1706635421.842	     0.101	0	24	0	0	magma -b seq:=9688 rk2search_omit.m
6050	:	1706635421.866	     0.101	0	22	0	0	magma -b seq:=9829 rk2search_omit.m
6051	:	1706635421.890	     0.102	0	26	0	0	magma -b seq:=731 rk2search_omit.m
6052	:	1706635421.914	     0.161	0	24	0	0	magma -b seq:=9929 rk2search_omit.m
6053	:	1706635421.938	     0.138	0	23	0	0	magma -b seq:=9805 rk2search_omit.m
6054	:	1706635421.968	     0.116	0	24	0	0	magma -b seq:=1657 rk2search_omit.m
6055	:	1706635421.986	     0.098	0	23	0	0	magma -b seq:=7673 rk2search_omit.m
6056	:	1706635422.012	     0.072	0	23	0	0	magma -b seq:=11035 rk2search_omit.m
6057	:	1706635422.084	     0.058	0	23	0	0	magma -b seq:=4069 rk2search_omit.m
6058	:	1706635422.094	     0.102	0	26	0	0	magma -b seq:=1381 rk2search_omit.m
6059	:	1706635422.106	     0.125	0	24	0	0	magma -b seq:=2695 rk2search_omit.m
6060	:	1706635422.113	     0.119	0	23	0	0	magma -b seq:=9418 rk2search_omit.m
6061	:	1706635422.142	     0.091	0	25	0	0	magma -b seq:=1013 rk2search_omit.m
6062	:	1706635422.158	     0.137	0	21	0	0	magma -b seq:=6391 rk2search_omit.m
6063	:	1706635422.231	     0.085	0	26	0	0	magma -b seq:=1965 rk2search_omit.m
6064	:	1706635422.295	     0.099	0	23	0	0	magma -b seq:=7727 rk2search_omit.m
6065	:	1706635422.316	     0.094	0	22	0	0	magma -b seq:=4188 rk2search_omit.m
6066	:	1706635422.323	     0.098	0	24	0	0	magma -b seq:=9766 rk2search_omit.m
6068	:	1706635422.358	     0.063	0	23	0	0	magma -b seq:=7790 rk2search_omit.m
6067	:	1706635422.337	     0.104	0	22	0	0	magma -b seq:=6636 rk2search_omit.m
6069	:	1706635422.410	     0.090	0	24	0	0	magma -b seq:=1476 rk2search_omit.m
6070	:	1706635422.421	     0.094	0	23	0	0	magma -b seq:=5236 rk2search_omit.m
6071	:	1706635422.441	     0.085	0	25	0	0	magma -b seq:=1564 rk2search_omit.m
6073	:	1706635422.471	     0.113	0	22	0	0	magma -b seq:=7990 rk2search_omit.m
6072	:	1706635422.451	     0.134	0	25	0	0	magma -b seq:=127 rk2search_omit.m
6075	:	1706635422.527	     0.095	0	24	0	0	magma -b seq:=6593 rk2search_omit.m
6074	:	1706635422.515	     0.128	0	22	0	0	magma -b seq:=6090 rk2search_omit.m
6076	:	1706635422.538	     0.106	0	24	0	0	magma -b seq:=4070 rk2search_omit.m
6077	:	1706635422.594	     0.106	0	23	0	0	magma -b seq:=895 rk2search_omit.m
6078	:	1706635422.613	     0.101	0	22	0	0	magma -b seq:=6521 rk2search_omit.m
6079	:	1706635422.644	     0.082	0	23	0	0	magma -b seq:=8915 rk2search_omit.m
6081	:	1706635422.671	     0.068	0	24	0	0	magma -b seq:=8505 rk2search_omit.m
6080	:	1706635422.659	     0.088	0	23	0	0	magma -b seq:=5528 rk2search_omit.m
6083	:	1706635422.726	     0.075	0	21	0	0	magma -b seq:=7469 rk2search_omit.m
6082	:	1706635422.711	     0.101	0	25	0	0	magma -b seq:=3381 rk2search_omit.m
6084	:	1706635422.738	     0.075	0	22	0	0	magma -b seq:=6991 rk2search_omit.m
6086	:	1706635422.774	     0.095	0	22	0	0	magma -b seq:=10719 rk2search_omit.m
6085	:	1706635422.748	     0.132	0	23	0	0	magma -b seq:=2984 rk2search_omit.m
6087	:	1706635422.813	     0.068	0	22	0	0	magma -b seq:=8707 rk2search_omit.m
6089	:	1706635422.853	     0.077	0	25	0	0	magma -b seq:=8582 rk2search_omit.m
6088	:	1706635422.825	     0.128	0	23	0	0	magma -b seq:=5593 rk2search_omit.m
6090	:	1706635422.880	     0.088	0	24	0	0	magma -b seq:=889 rk2search_omit.m
6091	:	1706635422.893	     0.090	0	25	0	0	magma -b seq:=8889 rk2search_omit.m
6092	:	1706635422.918	     0.111	0	25	0	0	magma -b seq:=4835 rk2search_omit.m
6093	:	1706635422.943	     0.088	0	24	0	0	magma -b seq:=1554 rk2search_omit.m
6095	:	1706635422.982	     0.079	0	23	0	0	magma -b seq:=6772 rk2search_omit.m
6094	:	1706635422.968	     0.134	0	25	0	0	magma -b seq:=1572 rk2search_omit.m
6096	:	1706635423.004	     0.113	0	25	0	0	magma -b seq:=93 rk2search_omit.m
6097	:	1706635423.044	     0.111	0	24	0	0	magma -b seq:=5447 rk2search_omit.m
6098	:	1706635423.062	     0.131	0	22	0	0	magma -b seq:=6813 rk2search_omit.m
6099	:	1706635423.084	     0.133	0	23	0	0	magma -b seq:=5896 rk2search_omit.m
6100	:	1706635423.117	     0.125	0	24	0	0	magma -b seq:=4848 rk2search_omit.m
6101	:	1706635423.140	     0.129	0	23	0	0	magma -b seq:=4547 rk2search_omit.m
6102	:	1706635423.183	     0.131	0	22	0	0	magma -b seq:=8086 rk2search_omit.m
6103	:	1706635423.218	     0.108	0	23	0	0	magma -b seq:=4798 rk2search_omit.m
6104	:	1706635423.231	     0.161	0	23	0	0	magma -b seq:=3504 rk2search_omit.m
6105	:	1706635423.259	     0.165	0	24	0	0	magma -b seq:=4553 rk2search_omit.m
6107	:	1706635423.327	     0.099	0	23	0	0	magma -b seq:=4885 rk2search_omit.m
6108	:	1706635423.339	     0.088	0	23	0	0	magma -b seq:=6692 rk2search_omit.m
6106	:	1706635423.295	     0.164	0	23	0	0	magma -b seq:=6614 rk2search_omit.m
6110	:	1706635423.459	     0.077	0	22	0	0	magma -b seq:=10692 rk2search_omit.m
6109	:	1706635423.424	     0.147	0	25	0	0	magma -b seq:=3727 rk2search_omit.m
6111	:	1706635423.470	     0.139	0	24	0	0	magma -b seq:=2093 rk2search_omit.m
6113	:	1706635423.512	     0.115	0	25	0	0	magma -b seq:=1696 rk2search_omit.m
6112	:	1706635423.495	     0.201	0	25	0	0	magma -b seq:=1674 rk2search_omit.m
6116	:	1706635423.628	     0.079	0	23	0	0	magma -b seq:=8184 rk2search_omit.m
6114	:	1706635423.570	     0.157	0	24	0	0	magma -b seq:=640 rk2search_omit.m
6115	:	1706635423.610	     0.170	0	24	0	0	magma -b seq:=4243 rk2search_omit.m
6117	:	1706635423.640	     0.153	0	26	0	0	magma -b seq:=358 rk2search_omit.m
6118	:	1706635423.708	     0.087	0	23	0	0	magma -b seq:=10420 rk2search_omit.m
6121	:	1706635423.794	     0.067	0	24	0	0	magma -b seq:=1874 rk2search_omit.m
6119	:	1706635423.727	     0.148	0	24	0	0	magma -b seq:=2836 rk2search_omit.m
6122	:	1706635423.825	     0.076	0	23	0	0	magma -b seq:=5920 rk2search_omit.m
6120	:	1706635423.746	     0.178	0	23	0	0	magma -b seq:=2600 rk2search_omit.m
6123	:	1706635423.843	     0.114	0	25	0	0	magma -b seq:=1008 rk2search_omit.m
6125	:	1706635423.893	     0.098	0	24	0	0	magma -b seq:=10880 rk2search_omit.m
6124	:	1706635423.875	     0.134	0	24	0	0	magma -b seq:=9868 rk2search_omit.m
6126	:	1706635423.914	     0.118	0	23	0	0	magma -b seq:=10972 rk2search_omit.m
6128	:	1706635423.976	     0.096	0	24	0	0	magma -b seq:=9698 rk2search_omit.m
6127	:	1706635423.957	     0.187	0	24	0	0	magma -b seq:=4866 rk2search_omit.m
6129	:	1706635424.010	     0.150	0	22	0	0	magma -b seq:=9599 rk2search_omit.m
6130	:	1706635424.045	     0.138	0	22	0	0	magma -b seq:=8112 rk2search_omit.m
6133	:	1706635424.160	     0.082	0	23	0	0	magma -b seq:=5845 rk2search_omit.m
6132	:	1706635424.099	     0.203	0	23	0	0	magma -b seq:=8832 rk2search_omit.m
6135	:	1706635424.223	     0.095	0	26	0	0	magma -b seq:=1662 rk2search_omit.m
6131	:	1706635424.066	     0.273	0	23	0	0	magma -b seq:=3534 rk2search_omit.m
6134	:	1706635424.184	     0.203	0	22	0	0	magma -b seq:=4550 rk2search_omit.m
6136	:	1706635424.265	     0.130	0	22	0	0	magma -b seq:=4737 rk2search_omit.m
6138	:	1706635424.338	     0.066	0	22	0	0	magma -b seq:=7273 rk2search_omit.m
6137	:	1706635424.317	     0.090	0	23	0	0	magma -b seq:=10336 rk2search_omit.m
6139	:	1706635424.358	     0.080	0	24	0	0	magma -b seq:=8932 rk2search_omit.m
6140	:	1706635424.396	     0.055	0	24	0	0	magma -b seq:=6984 rk2search_omit.m
6141	:	1706635424.405	     0.058	0	21	0	0	magma -b seq:=7039 rk2search_omit.m
6143	:	1706635424.426	     0.080	0	23	0	0	magma -b seq:=9831 rk2search_omit.m
6144	:	1706635424.451	     0.055	0	23	0	0	magma -b seq:=7784 rk2search_omit.m
6142	:	1706635424.415	     0.115	0	23	0	0	magma -b seq:=1561 rk2search_omit.m
6145	:	1706635424.462	     0.075	0	23	0	0	magma -b seq:=3003 rk2search_omit.m
6030	:	1706635421.378	     3.167	0	19	0	0	magma -b seq:=4974 rk2search_omit.m
6146	:	1706635424.478	     0.082	0	23	0	0	magma -b seq:=9792 rk2search_omit.m
6147	:	1706635424.515	     0.064	0	21	0	0	magma -b seq:=7545 rk2search_omit.m
6148	:	1706635424.529	     0.059	0	24	0	0	magma -b seq:=3234 rk2search_omit.m
6150	:	1706635424.546	     0.073	0	24	0	0	magma -b seq:=751 rk2search_omit.m
6149	:	1706635424.537	     0.103	0	25	0	0	magma -b seq:=80 rk2search_omit.m
6151	:	1706635424.560	     0.088	0	24	0	0	magma -b seq:=472 rk2search_omit.m
6152	:	1706635424.568	     0.093	0	25	0	0	magma -b seq:=912 rk2search_omit.m
6153	:	1706635424.589	     0.074	0	23	0	0	magma -b seq:=9451 rk2search_omit.m
6156	:	1706635424.648	     0.049	0	22	0	0	magma -b seq:=4340 rk2search_omit.m
6154	:	1706635424.606	     0.100	0	25	0	0	magma -b seq:=10312 rk2search_omit.m
6159	:	1706635424.691	     0.055	0	24	0	0	magma -b seq:=2894 rk2search_omit.m
6155	:	1706635424.640	     0.138	0	23	0	0	magma -b seq:=4287 rk2search_omit.m
6157	:	1706635424.662	     0.116	0	25	0	0	magma -b seq:=3121 rk2search_omit.m
6158	:	1706635424.676	     0.102	0	22	0	0	magma -b seq:=5816 rk2search_omit.m
6160	:	1706635424.706	     0.078	0	22	0	0	magma -b seq:=8369 rk2search_omit.m
6161	:	1706635424.719	     0.065	0	24	0	0	magma -b seq:=4780 rk2search_omit.m
6162	:	1706635424.777	     0.071	0	24	0	0	magma -b seq:=965 rk2search_omit.m
6163	:	1706635424.784	     0.065	0	21	0	0	magma -b seq:=6492 rk2search_omit.m
6164	:	1706635424.793	     0.085	0	23	0	0	magma -b seq:=967 rk2search_omit.m
6165	:	1706635424.805	     0.073	0	23	0	0	magma -b seq:=8999 rk2search_omit.m
6166	:	1706635424.819	     0.086	0	22	0	0	magma -b seq:=5903 rk2search_omit.m
6167	:	1706635424.848	     0.065	0	23	0	0	magma -b seq:=3499 rk2search_omit.m
6168	:	1706635424.867	     0.092	0	25	0	0	magma -b seq:=38 rk2search_omit.m
6169	:	1706635424.878	     0.082	0	26	0	0	magma -b seq:=22 rk2search_omit.m
6170	:	1706635424.889	     0.111	0	25	0	0	magma -b seq:=1689 rk2search_omit.m
6171	:	1706635424.903	     0.096	0	23	0	0	magma -b seq:=8500 rk2search_omit.m
6173	:	1706635424.941	     0.128	0	22	0	0	magma -b seq:=2119 rk2search_omit.m
6174	:	1706635424.978	     0.106	0	23	0	0	magma -b seq:=8695 rk2search_omit.m
6175	:	1706635424.999	     0.085	0	24	0	0	magma -b seq:=3434 rk2search_omit.m
6176	:	1706635425.019	     0.118	0	23	0	0	magma -b seq:=5354 rk2search_omit.m
6178	:	1706635425.083	     0.087	0	25	0	0	magma -b seq:=1582 rk2search_omit.m
6179	:	1706635425.091	     0.079	0	23	0	0	magma -b seq:=7440 rk2search_omit.m
6177	:	1706635425.069	     0.121	0	25	0	0	magma -b seq:=15 rk2search_omit.m
6180	:	1706635425.104	     0.125	0	22	0	0	magma -b seq:=9036 rk2search_omit.m
6181	:	1706635425.170	     0.069	0	22	0	0	magma -b seq:=8210 rk2search_omit.m
6183	:	1706635425.210	     0.072	0	25	0	0	magma -b seq:=1341 rk2search_omit.m
6182	:	1706635425.190	     0.113	0	23	0	0	magma -b seq:=9453 rk2search_omit.m
6184	:	1706635425.229	     0.075	0	24	0	0	magma -b seq:=136 rk2search_omit.m
6185	:	1706635425.238	     0.093	0	24	0	0	magma -b seq:=3889 rk2search_omit.m
6186	:	1706635425.247	     0.084	0	24	0	0	magma -b seq:=3207 rk2search_omit.m
6187	:	1706635425.304	     0.046	0	23	0	0	magma -b seq:=6786 rk2search_omit.m
6188	:	1706635425.330	     0.055	0	22	0	0	magma -b seq:=7431 rk2search_omit.m
6189	:	1706635425.349	     0.054	0	23	0	0	magma -b seq:=1753 rk2search_omit.m
6190	:	1706635425.366	     0.060	0	25	0	0	magma -b seq:=1583 rk2search_omit.m
6192	:	1706635425.394	     0.050	0	22	0	0	magma -b seq:=6515 rk2search_omit.m
6194	:	1706635425.411	     0.063	0	25	0	0	magma -b seq:=150 rk2search_omit.m
6191	:	1706635425.385	     0.111	0	24	0	0	magma -b seq:=8549 rk2search_omit.m
6193	:	1706635425.403	     0.094	0	23	0	0	magma -b seq:=4858 rk2search_omit.m
6195	:	1706635425.445	     0.054	0	22	0	0	magma -b seq:=5660 rk2search_omit.m
6196	:	1706635425.462	     0.047	0	24	0	0	magma -b seq:=491 rk2search_omit.m
6197	:	1706635425.497	     0.056	0	22	0	0	magma -b seq:=8960 rk2search_omit.m
6198	:	1706635425.509	     0.046	0	22	0	0	magma -b seq:=4451 rk2search_omit.m
6199	:	1706635425.534	     0.072	0	22	0	0	magma -b seq:=6723 rk2search_omit.m
6200	:	1706635425.554	     0.053	0	24	0	0	magma -b seq:=3447 rk2search_omit.m
6201	:	1706635425.590	     0.055	0	24	0	0	magma -b seq:=5381 rk2search_omit.m
6202	:	1706635425.606	     0.048	0	23	0	0	magma -b seq:=5945 rk2search_omit.m
6203	:	1706635425.634	     0.046	0	24	0	0	magma -b seq:=10017 rk2search_omit.m
6204	:	1706635425.645	     0.075	0	23	0	0	magma -b seq:=7755 rk2search_omit.m
6206	:	1706635425.662	     0.059	0	23	0	0	magma -b seq:=5894 rk2search_omit.m
6205	:	1706635425.654	     0.075	0	22	0	0	magma -b seq:=10391 rk2search_omit.m
6207	:	1706635425.676	     0.053	0	24	0	0	magma -b seq:=9554 rk2search_omit.m
6208	:	1706635425.689	     0.084	0	24	0	0	magma -b seq:=3364 rk2search_omit.m
6209	:	1706635425.729	     0.043	0	24	0	0	magma -b seq:=4210 rk2search_omit.m
6210	:	1706635425.736	     0.062	0	23	0	0	magma -b seq:=3072 rk2search_omit.m
6211	:	1706635425.749	     0.062	0	24	0	0	magma -b seq:=8569 rk2search_omit.m
6213	:	1706635425.781	     0.087	0	22	0	0	magma -b seq:=10125 rk2search_omit.m
6215	:	1706635425.811	     0.077	0	22	0	0	magma -b seq:=7916 rk2search_omit.m
6212	:	1706635425.772	     0.132	0	23	0	0	magma -b seq:=10139 rk2search_omit.m
6214	:	1706635425.796	     0.109	0	23	0	0	magma -b seq:=8191 rk2search_omit.m
6216	:	1706635425.826	     0.094	0	25	0	0	magma -b seq:=389 rk2search_omit.m
6217	:	1706635425.887	     0.046	0	21	0	0	magma -b seq:=3590 rk2search_omit.m
6218	:	1706635425.905	     0.068	0	23	0	0	magma -b seq:=9461 rk2search_omit.m
6219	:	1706635425.920	     0.139	0	23	0	0	magma -b seq:=8104 rk2search_omit.m
6220	:	1706635425.934	     0.127	0	22	0	0	magma -b seq:=6931 rk2search_omit.m
6221	:	1706635425.948	     0.113	0	22	0	0	magma -b seq:=2406 rk2search_omit.m
6222	:	1706635425.961	     0.101	0	22	0	0	magma -b seq:=6804 rk2search_omit.m
6223	:	1706635426.029	     0.062	0	25	0	0	magma -b seq:=2058 rk2search_omit.m
6224	:	1706635426.069	     0.092	0	24	0	0	magma -b seq:=10372 rk2search_omit.m
6226	:	1706635426.092	     0.134	0	24	0	0	magma -b seq:=8807 rk2search_omit.m
6227	:	1706635426.099	     0.134	0	24	0	0	magma -b seq:=7748 rk2search_omit.m
6228	:	1706635426.112	     0.134	0	22	0	0	magma -b seq:=7125 rk2search_omit.m
6230	:	1706635426.232	     0.073	0	24	0	0	magma -b seq:=3198 rk2search_omit.m
6229	:	1706635426.179	     0.141	0	23	0	0	magma -b seq:=526 rk2search_omit.m
6231	:	1706635426.246	     0.096	0	22	0	0	magma -b seq:=1163 rk2search_omit.m
6234	:	1706635426.329	     0.051	0	22	0	0	magma -b seq:=6946 rk2search_omit.m
6233	:	1706635426.314	     0.081	0	21	0	0	magma -b seq:=8443 rk2search_omit.m
6037	:	1706635421.527	     4.884	0	19	0	0	magma -b seq:=5786 rk2search_omit.m
6232	:	1706635426.265	     0.148	0	22	0	0	magma -b seq:=7064 rk2search_omit.m
6235	:	1706635426.374	     0.099	0	22	0	0	magma -b seq:=8494 rk2search_omit.m
6236	:	1706635426.395	     0.081	0	23	0	0	magma -b seq:=4618 rk2search_omit.m
6238	:	1706635426.451	     0.089	0	23	0	0	magma -b seq:=10623 rk2search_omit.m
6239	:	1706635426.474	     0.101	0	25	0	0	magma -b seq:=2524 rk2search_omit.m
6237	:	1706635426.412	     0.196	0	23	0	0	magma -b seq:=1123 rk2search_omit.m
6241	:	1706635426.519	     0.089	0	24	0	0	magma -b seq:=1578 rk2search_omit.m
6240	:	1706635426.499	     0.135	0	23	0	0	magma -b seq:=8795 rk2search_omit.m
6243	:	1706635426.607	     0.091	0	25	0	0	magma -b seq:=5288 rk2search_omit.m
6242	:	1706635426.570	     0.177	0	24	0	0	magma -b seq:=10503 rk2search_omit.m
6245	:	1706635426.656	     0.123	0	23	0	0	magma -b seq:=10574 rk2search_omit.m
6244	:	1706635426.634	     0.192	0	25	0	0	magma -b seq:=2313 rk2search_omit.m
6248	:	1706635426.779	     0.067	0	23	0	0	magma -b seq:=8082 rk2search_omit.m
6246	:	1706635426.679	     0.196	0	23	0	0	magma -b seq:=8702 rk2search_omit.m
6247	:	1706635426.727	     0.167	0	22	0	0	magma -b seq:=8985 rk2search_omit.m
6250	:	1706635426.843	     0.084	0	22	0	0	magma -b seq:=7914 rk2search_omit.m
6252	:	1706635426.895	     0.092	0	23	0	0	magma -b seq:=5681 rk2search_omit.m
6251	:	1706635426.875	     0.124	0	22	0	0	magma -b seq:=5801 rk2search_omit.m
6253	:	1706635426.927	     0.072	0	24	0	0	magma -b seq:=5286 rk2search_omit.m
6249	:	1706635426.815	     0.203	0	23	0	0	magma -b seq:=5732 rk2search_omit.m
6254	:	1706635426.959	     0.126	0	25	0	0	magma -b seq:=2495 rk2search_omit.m
6255	:	1706635426.999	     0.088	0	24	0	0	magma -b seq:=1000 rk2search_omit.m
6256	:	1706635427.018	     0.071	0	23	0	0	magma -b seq:=4389 rk2search_omit.m
6257	:	1706635427.066	     0.088	0	22	0	0	magma -b seq:=4417 rk2search_omit.m
6258	:	1706635427.086	     0.101	0	23	0	0	magma -b seq:=3543 rk2search_omit.m
6259	:	1706635427.111	     0.112	0	23	0	0	magma -b seq:=9207 rk2search_omit.m
6261	:	1706635427.155	     0.071	0	23	0	0	magma -b seq:=9833 rk2search_omit.m
6260	:	1706635427.132	     0.125	0	26	0	0	magma -b seq:=1331 rk2search_omit.m
6262	:	1706635427.188	     0.101	0	23	0	0	magma -b seq:=10224 rk2search_omit.m
6263	:	1706635427.224	     0.078	0	24	0	0	magma -b seq:=4619 rk2search_omit.m
6264	:	1706635427.257	     0.092	0	22	0	0	magma -b seq:=8708 rk2search_omit.m
6268	:	1706635427.316	     0.095	0	24	0	0	magma -b seq:=9484 rk2search_omit.m
6265	:	1706635427.271	     0.165	0	25	0	0	magma -b seq:=5341 rk2search_omit.m
6266	:	1706635427.289	     0.161	0	24	0	0	magma -b seq:=9151 rk2search_omit.m
6267	:	1706635427.302	     0.151	0	24	0	0	magma -b seq:=3754 rk2search_omit.m
6269	:	1706635427.375	     0.141	0	23	0	0	magma -b seq:=7288 rk2search_omit.m
6271	:	1706635427.451	     0.095	0	25	0	0	magma -b seq:=3362 rk2search_omit.m
6270	:	1706635427.436	     0.171	0	24	0	0	magma -b seq:=9029 rk2search_omit.m
6272	:	1706635427.484	     0.148	0	25	0	0	magma -b seq:=2144 rk2search_omit.m
6276	:	1706635427.632	     0.074	0	22	0	0	magma -b seq:=10935 rk2search_omit.m
6273	:	1706635427.515	     0.218	0	24	0	0	magma -b seq:=2299 rk2search_omit.m
6274	:	1706635427.546	     0.213	0	22	0	0	magma -b seq:=7586 rk2search_omit.m
6275	:	1706635427.572	     0.220	0	23	0	0	magma -b seq:=3103 rk2search_omit.m
6278	:	1706635427.727	     0.084	0	24	0	0	magma -b seq:=10171 rk2search_omit.m
6277	:	1706635427.660	     0.233	0	24	0	0	magma -b seq:=6603 rk2search_omit.m
6279	:	1706635427.759	     0.159	0	24	0	0	magma -b seq:=9097 rk2search_omit.m
6280	:	1706635427.787	     0.133	0	23	0	0	magma -b seq:=2332 rk2search_omit.m
6282	:	1706635427.847	     0.136	0	24	0	0	magma -b seq:=9365 rk2search_omit.m
6281	:	1706635427.810	     0.245	0	25	0	0	magma -b seq:=2000 rk2search_omit.m
6285	:	1706635427.963	     0.092	0	26	0	0	magma -b seq:=1019 rk2search_omit.m
6023	:	1706635421.250	     6.851	0	18	0	0	magma -b seq:=6642 rk2search_omit.m
6283	:	1706635427.918	     0.184	0	22	0	0	magma -b seq:=1513 rk2search_omit.m
6284	:	1706635427.944	     0.214	0	22	0	0	magma -b seq:=9252 rk2search_omit.m
6288	:	1706635428.100	     0.087	0	25	0	0	magma -b seq:=2218 rk2search_omit.m
6286	:	1706635428.011	     0.216	0	24	0	0	magma -b seq:=2381 rk2search_omit.m
6287	:	1706635428.079	     0.214	0	22	0	0	magma -b seq:=8511 rk2search_omit.m
6289	:	1706635428.118	     0.208	0	22	0	0	magma -b seq:=1812 rk2search_omit.m
6290	:	1706635428.159	     0.184	0	22	0	0	magma -b seq:=10745 rk2search_omit.m
6291	:	1706635428.187	     0.157	0	24	0	0	magma -b seq:=8997 rk2search_omit.m
6292	:	1706635428.227	     0.151	0	22	0	0	magma -b seq:=7318 rk2search_omit.m
6293	:	1706635428.271	     0.144	0	23	0	0	magma -b seq:=4381 rk2search_omit.m
6295	:	1706635428.342	     0.073	0	22	0	0	magma -b seq:=3908 rk2search_omit.m
6294	:	1706635428.318	     0.141	0	23	0	0	magma -b seq:=9407 rk2search_omit.m
6296	:	1706635428.354	     0.105	0	22	0	0	magma -b seq:=1813 rk2search_omit.m
6297	:	1706635428.378	     0.096	0	24	0	0	magma -b seq:=3418 rk2search_omit.m
6299	:	1706635428.430	     0.092	0	24	0	0	magma -b seq:=4344 rk2search_omit.m
6301	:	1706635428.474	     0.049	0	22	0	0	magma -b seq:=6587 rk2search_omit.m
6298	:	1706635428.414	     0.145	0	24	0	0	magma -b seq:=8787 rk2search_omit.m
6300	:	1706635428.458	     0.101	0	23	0	0	magma -b seq:=9115 rk2search_omit.m
6302	:	1706635428.522	     0.054	0	22	0	0	magma -b seq:=7989 rk2search_omit.m
6305	:	1706635428.577	     0.065	0	25	0	0	magma -b seq:=5297 rk2search_omit.m
6303	:	1706635428.559	     0.101	0	23	0	0	magma -b seq:=1802 rk2search_omit.m
6304	:	1706635428.568	     0.098	0	23	0	0	magma -b seq:=4269 rk2search_omit.m
6307	:	1706635428.630	     0.080	0	22	0	0	magma -b seq:=8792 rk2search_omit.m
6308	:	1706635428.642	     0.085	0	25	0	0	magma -b seq:=1216 rk2search_omit.m
6309	:	1706635428.658	     0.069	0	24	0	0	magma -b seq:=1458 rk2search_omit.m
6306	:	1706635428.605	     0.154	0	23	0	0	magma -b seq:=2680 rk2search_omit.m
6310	:	1706635428.678	     0.081	0	24	0	0	magma -b seq:=2349 rk2search_omit.m
6311	:	1706635428.698	     0.101	0	22	0	0	magma -b seq:=7136 rk2search_omit.m
6312	:	1706635428.726	     0.099	0	24	0	0	magma -b seq:=8606 rk2search_omit.m
6313	:	1706635428.758	     0.069	0	24	0	0	magma -b seq:=5096 rk2search_omit.m
6314	:	1706635428.770	     0.085	0	23	0	0	magma -b seq:=2914 rk2search_omit.m
6315	:	1706635428.781	     0.076	0	23	0	0	magma -b seq:=886 rk2search_omit.m
6316	:	1706635428.794	     0.063	0	23	0	0	magma -b seq:=9631 rk2search_omit.m
6317	:	1706635428.826	     0.066	0	23	0	0	magma -b seq:=6102 rk2search_omit.m
6318	:	1706635428.856	     0.092	0	24	0	0	magma -b seq:=3793 rk2search_omit.m
6319	:	1706635428.864	     0.115	0	25	0	0	magma -b seq:=318 rk2search_omit.m
